1397,30.06222,4.55722,#d7b284
1395,27.20217,15.893,#e7c397
1395,19.10982,54.81738,#d7bba6
1395,31.98333,-3.2,#d29b79
1394,27.65,4.5,#dcc7a2
1393,-7.45,111.41667,#607264
1391.8,20.56233,57.37607,#a78b74
1390,60.5,57,#304b41
1390,27.5,3.9,#cab391
1390,26.90483,16.679,#b39783
1389,23.45,-1.86667,#bfab8f
1388.4,-71.5,35.66667,#e5e3df
1388,25.22367,0.8456,#cbab83
1387,42.18333,-103.93333,#75705f
1387,-71.5,35.66667,#e5e3df
1384.3,-84,168,#e5e3df
1384.3,-84,168,#e5e3df
1384.2,34.31667,-96.15,#707d64
1380,27.15617,16.029,#b29b86
1379,27.63333,4.28333,#e3d2bf
1379,28.46717,13.317,#c9996b
1379,27.1615,15.95083,#bb9c76
1378,27.13183,16.05,#8f8074
1378,18.72495,54.1872,#dec6a3
1375.1,-79.68333,159.75,#e5e3df
1374.12,30.45625,-5.48672,#a58a6d
1374,38.96667,-94.66667,#96938b
1373,27.2335,-9.75817,#d0a27e
1372,18.63768,54.73132,#dfb99b
1371,-71.5,35.66667,#e5e3df
1369,35.05865,-116.76872,#d5cebe
1368,39.71633,-97.8545,#41543a
1367,-30.5,128.5,#8f755f
1364.31,35.05817,-116.7743,#dbd3c4
1362.5,19.51418,56.85202,#bb9a7b
1362,19.955,11.87517,#b5937c
1362,26.879,16.69783,#ad9782
1360.8,19.31817,55.77532,#ebd7b5
1360.2,-79.68333,159.75,#e5e3df
1360,36.5,-79.25,#4f644c
1360,40.45,-102.38333,#877e71
1360,35.33333,-101.38333,#5c5a45
1360,39.41667,-103.2,#74735e
1358.1,21.08997,57.29492,#dcc1a3
1357,18.69667,54.37167,#d3af9b
1356.9,-85.66667,175,#0
1354.8,21.38015,56.29083,#ecd8bd
1352.5,-76.69333,159.07667,#a3c1cb
1352,21.00833,57.31,#d4b8a0
1352,20.48785,55.82045,#dfbf97
1351,-76.71667,159.66667,#352f27
1350.6,19.70448,56.6428,#b69c84
1350,19.09667,54.79167,#ebcfab
1350,59.54833,32.11333,#3e4e48
1349,19.29133,54.8345,#d3b7a0
1345,18.915,54.6,#ebcaab
1344,20.996,57.32583,#dbbda8
1343.04,-72,26,#5f6153
1342.4,-85.66667,175,#0
1342,54.23333,52.48333,#6a6f61
1342,25.3975,0.6075,#cfaf87
1340,27.61278,3.71361,#caa78b
1338,27.5,3.98333,#d7c39f
1338,27.16583,16.08617,#b79780
1337,18.46333,54.03,#d6b194
1335,18.265,54.045,#dfbca0
1332.73,18.5475,53.8935,#a8b2b4
1332,28.651,13.46833,#cba374
1332,19.12012,54.814,#d4b8a3
1331.5,-76.23065,158.52807,#e5e3df
1330.9,22.69813,55.3336,#d8c3ab
1330.6,-83.25,157,#e5e3df
1330,40.43333,-98.06667,#75745a
1328,-26.03333,-70.33333,#977a6a
1324,20.05132,56.59222,#e2caaa
1323.9,19.6865,56.14503,#d5bca4
1321.22,-72,26,#5f6153
1320,35,127.5,#455d50
1320,20.72112,57.1269,#c1a37f
1320,27.4,3.75,#d7bfa5
1319.4,19.65675,57.0433,#e0be99
1318,19.36,56.29167,#94846d
1317.6,19.90803,55.9086,#cdb7a9
1316.6,-76.02319,155.8876,#e5e3df
1315.1,-84.34704,161.34955,#e5e3df
1315,36.58333,-100.2,#495642
1313.7,-86.36667,-70,#0
1312,-76.71667,159.66667,#352f27
1311,-71.5,35.66667,#e5e3df
1310,-26.1,-49.8,#4c6256
1308,19.10795,54.81,#d7bba4
1307.5,-76.18333,157.16667,#e5e3df
1306,40.63078,-118.40918,#9d937a
1305.1,18.56615,54.15795,#d3b692
1304.2,34.13228,-112.70225,#8f8269
1304,30.625,-97.53333,#6c775b
1304,28.62317,13.13167,#bd9368
1304,19.30018,54.5332,#e7c7af
1304,18.60417,53.96833,#e1bea1
1303.8,16.83333,80.75,#335441
1303,-7.25,107.7,#193019
1301,27.50194,3.92111,#c8b38f
1300,-24,-69,#60594e
1300,44.6,5.13333,#616e54
1300,52.05,0.3,#495c40
1300,39.1,-98.83333,#51543d
1300,45.76667,3.25,#223928
1300,37.5,-100.83333,#8f786c
1300,-8.93333,33.8,#3c3e28
1300,48.78333,-97.35,#4e5447
1300,38.91972,-85.94722,#667158
1300,38.25,-85.75,#c0c1ba
1300,-23.18333,-70.43333,#9f948f
1300,19.18085,54.9247,#e4cbb2
1299.6,-79.68333,155.75,#68666b
1296,49.81667,-108.46,#525242
1296,28.01,15.845,#bdb29f
1296,19.56056,56.21417,#c2b09a
1293.5,-76.2723,156.51413,#e5e3df
1293.4,-84,168,#e5e3df
1293,14.18333,75.8,#838174
1288,-84.21667,160.5,#e5e3df
1287,18.43683,54.45483,#e3cba7
1284.6,-86.36667,-70,#0
1282.5,-84.59622,162.33977,#e5e3df
1282,46.24167,126.19611,#555c4e
1281,27.66667,4.01667,#ccb791
1280,25.25417,80.625,#5c6d67
1280,-27.08333,-70.58333,#bfaf97
1280,28.71217,13.27367,#c39770
1280,31.15,-4.25,#9a8580
1280,19.05083,54.70167,#e7c7af
1279.71,-72,26,#5f6153
1276,-76.26667,159.25,#8fa3b3
1276,27.59056,4.66278,#c9b38e
1275,32.08333,121.5,#7e7966
1274.3,-84.24974,161.38359,#e5e3df
1272.5,-84,168,#e5e3df
1272.5,19.42067,56.69928,#e7c9ab
1272,29.75883,1.88467,#c5a180
1271.6,-85.66667,175,#0
1270,29.57889,11.74944,#877060
1269.2,-71.5,35.66667,#e5e3df
1269,49.975,16.375,#536445
1269,20.12617,56.56283,#dfcba5
1268.84,-72,26,#5f6153
1267,28.548,13.0285,#ca9f74
1265,37.83333,-76.7,#2c492c
1265,30.33333,-5.83333,#8d8178
1265,29.44633,13.204,#cb9f78
1264.2,-84.28333,161.08333,#e5e3df
1260,-80.06667,156.38333,#e5e3df
1260,18.50428,54.0859,#cea487
1260,41.5,93.55,#a3968b
1258.7,-84.63074,162.5054,#e5e3df
1258,-24.85,-70.53333,#828991
1257.1,21.26845,57.12872,#a69176
1255,28.65517,13.47017,#cba373
1254,18.93583,54.3195,#eadaca
1253,19.25207,56.36367,#847162
1252,-71.5,35.66667,#e5e3df
1251,19.945,56.39194,#aba799
1250,27.43333,82.08333,#4b5c4d
1250,28.95,0.81667,#bfaa94
1250,31.76667,-99.98333,#7f7a69
1250,13.05,3.16667,#806a5c
1250,-30.25,126.33333,#927b64
1250,52.21667,13.16667,#253022
1250,23.43333,-1.41667,#dcbd91
1250,27.547,15.85933,#d1b89f
1250,36.7845,-114.94967,#938e83
1250,34.18513,-101.70558,#66685d
1248,18.70728,55.72135,#dac5a6
1248,19.405,54.575,#eaceb7
1248,18.40617,54.31367,#dbbba8
1245,26.13333,85.53333,#6c7461
1244.7,34.08333,-103.525,#7a705b
1244.2,-84.21667,160.5,#e5e3df
1244.18,-72,26,#5f6153
1242,19.53085,55.17998,#e5d3af
1240,35.66667,-80.25,#2c4630
1240,41.23333,-103.9,#6f6852
1240,19.29583,54.73183,#edcba9
1238.83,-71.5,35.66667,#e5e3df
1238.3,-76.26889,157.1725,#b8d8ec
1238,34.53333,-101.7,#6f6a56
1236,29.03857,13.20712,#d1aa84
1236,19.80639,56.48167,#dac29f
1234,-72.58333,31.25,#666e6b
1233.3,18.33433,54.18067,#cfb793
1233,18.16333,54.16,#d7b997
1231.6,-79.68333,155.75,#68666b
1231,-76.71667,159.66667,#352f27
1230.8,-76.27512,156.36181,#e5e3df
1230,46,13.5,#565f48
1229,27.69083,4.37861,#e6d5c3
1229,-25.575,-69.795,#a7938b
1228.1,22.73342,55.33122,#d4c4ae
1228,-71.5,35.66667,#e5e3df
1228,28.019,15.86333,#b6a38e
1228,-24.85,-70.53333,#828991
1227,-84,168,#e5e3df
1227,29.22083,11.54067,#c79f73
1226.3,-86.36667,-70,#0
1226.2,20.56085,56.08235,#cbad87
1225,27.24733,16.39733,#c09f7c
1225,19.65282,55.74852,#b4ada5
1224,-18.5,-44,#44584c
1224,-71.5,35.66667,#e5e3df
1224,18.99317,54.27933,#e1cbb7
1223.2,-76.04544,156.09938,#e5e3df
1223.2,20.78308,55.44327,#979587
1222,49.98333,7.53333,#6c7975
1218,18.39778,54.49128,#e7ccab
1215.5,30.18,-6.57717,#645a52
1214.5,41.11667,-89.80833,#6d735c
1214.5,48.31667,10.88333,#68664f
1214,27.10383,16.30867,#b59473
1213.2,-76.29944,157.21694,#d3ebf3
1213,-33.58316,118.65662,#5a634b
1212.5,19.99702,56.51212,#ebccaf
1212.5,19.99702,56.51212,#ebccaf
1211.57,19.98358,56.77298,#c7b28b
1211.3,18.57,54.42333,#e3c39f
1210,28.8585,11.43217,#ae9c88
1209,28.482,13.31867,#bf9767
1208,-76.71667,159.66667,#352f27
1207,-26.5,-70.25,#827a69
1206,-76.28528,157.23889,#afd3e3
1205.9,-86.71667,-141.5,#0
1202.08,-72,26,#5f6153
1201.9,-86.71667,-141.5,#0
1201,40.01667,-82.86667,#7e8370
1200.8,19.36337,55.6354,#e3cba7
1200,21.16667,-100.86667,#b7a793
1200,60.65,27.06667,#3b543f
1200,40.81667,-102.25,#8e7d68
1200,33.99833,-102.17667,#665b47
1200,-23.2,-51.83333,#636148
1200,34.95,-107.16667,#7d6b53
1200,-57.78667,-90.79333,#e5e3df
1200,72.68333,143.53333,#576258
1200,-30.3695,130.05533,#71604b
1200,28.6495,13.02133,#c1976f
1200,18.57135,54.71478,#cda78f
1200,30.23333,-5.86667,#c69d89
1198.7,-84.21667,160.5,#e5e3df
1195,28.61883,13.36267,#d1a77a
1194.5,-85.66667,175,#0
1194,32.03333,-4.17667,#b38f70
1194,19.72861,55.70389,#e7d3b3
1192.7,32.71667,-102.65,#bfc3c4
1192.3,-79.68333,155.75,#68666b
1192,20.49517,55.52437,#e9c5af
1190,27.07717,16.19317,#b39374
1190,26.91633,16.67483,#b09382
1186.3,19.2893,55.71468,#ebd7b7
1185.51,19.98715,56.4177,#bbb3a7
1185,18.755,54.50833,#dbb39f
1184,32.54333,-102.705,#88735a
1183,25.46667,0.66667,#d0af84
1182.89,-72,26,#5f6153
1181.6,-28.85,116.28333,#5c503a
1181.3,-79.68333,155.75,#68666b
1180.5,-86.53725,-123.12291,#0
1180,18.33333,54.19333,#d1b793
1178.1,19.41667,54.75667,#ebd0b7
1177,19.1575,54.81967,#debea7
1176,19.0388,54.88197,#e3cab2
1175,-85.63333,-68.7,#0
1174.41,21.26005,58.39152,#ceb692
1174.4,19.30128,55.80838,#b59f88
1173.7,-86.71667,-141.5,#0
1173,19.30618,54.49478,#e5c5af
1173,19.68675,56.14413,#d8bfa8
1172.5,-85.66871,-69.05194,#0
1172.4,-76.28432,157.2153,#b3d8e7
1172.4,20.89335,55.4936,#b89881
1171.38,-72,26,#5f6153
1170,18.22012,53.82097,#cfb4a3
1168,19.03642,54.88535,#e3cbb3
1167,29.189,12.26583,#b69b8f
1166.03,-72,26,#5f6153
1166,19.185,54.631,#e7cfab
1165,21.32667,57.17833,#d3af89
1165,27.68333,4.3,#d7c3aa
1164,18.24833,54.10333,#cbab96
1161.4,-75.98619,155.69836,#e5e3df
1161.37,-71.5,35.66667,#e5e3df
1161,29.58333,76,#888a77
1161,32.33333,-6.3,#54503f
1161,27.76667,4.53333,#dfc8a2
1160,41.36667,-98.63333,#515240
1160,32.15833,-111.11333,#89816c
1159,19.0145,54.60433,#eed2ba
1155.3,-76.18333,157.16667,#e5e3df
1155,-36.86667,-60.16667,#546455
1155,18.89213,54.71285,#eacab2
1151.2,-76.07441,155.92739,#e5e3df
1150,-76.71667,159.66667,#352f27
1150,32.33333,-3.5,#8f8774
1150,18.73953,54.19547,#e3cba8
1149.2,-79.68333,155.75,#68666b
1149,26.88217,16.65167,#bba28b
1149,20.35833,11.85,#cfa983
1148.7,-79.68333,155.75,#68666b
1147,28.6595,13.30567,#c29b71
1146,-76.71667,159.66667,#352f27
1145.1,20.71282,57.12162,#bda37c
1145,29.91667,-5.58333,#d8bea5
1144,19.82694,56.46972,#dcc5a2
1143.05,-72,26,#5f6153
1142.3,-84.21667,160.5,#e5e3df
1140,-71.5,35.66667,#e5e3df
1140,24.225,76.525,#5a6460
1140,19.63623,55.64393,#adafa2
1140,18.76167,54.70333,#e4c7a3
1140,18.9842,54.64507,#eed3b7
1137,-76.71667,159.66667,#352f27
1137,27.33333,4.5,#d0b38f
1137,19.7675,56.40333,#e8cfb0
1136.8,-72,26,#5f6153
1136.3,-76.75137,158.84018,#e5e3df
1135,25.19583,0.23667,#d6b68f
1134.7,-76.71667,159.66667,#352f27
1134,18.40867,54.59533,#d7ab99
1133,28.5845,12.9045,#c29b70
1132.1,-84.59301,162.78483,#e5e3df
1132,19.91667,56.25,#b4afa5
1131.49,-72,26,#5f6153
1130.7,-86.71667,-141.5,#0
1130.34,-72,26,#5f6153
1130,20.07917,56.33317,#c3b6af
1126.1,-85.66667,175,#0
1126,27.09917,16.14033,#a7907d
1125,30.50667,12.215,#af8566
1125,27.54767,15.847,#e2c7ad
1125,-25.42517,-69.69017,#a69480
1124,19.13333,54.65267,#f0cfac
1122.64,-71.5,35.66667,#e5e3df
1120,26.96667,16.4,#9d8571
1120,29.91667,-5.58333,#d8bea5
1119.8,20.81403,55.46177,#9fa79a
1118.8,20.1465,55.70913,#e9d4b7
1118.7,-79.68333,155.75,#68666b
1116.6,-79.68333,159.75,#e5e3df
1115.7,-85.25,-91,#0
1115.45,-72,26,#5f6153
1114.1,-76.92766,156.94055,#e5e3df
1113,18.5,10.4,#daba89
1113,33.97917,-101.2,#857b68
1110.6,35.2945,136.70033,#424e44
1109.6,-84.57278,162.08628,#e5e3df
1108,45.2,-93.43333,#746e60
1106,27.50972,4.16111,#cfb996
1105,27.1515,16.083,#b5917a
1104,38.71667,-103.51667,#7b725c
1104,28.00083,-9.27,#837162
1103.8,-84.21667,160.5,#e5e3df
1103.15,-72,26,#5f6153
1103,26.99533,16.44683,#b39981
1101.8,-72.97667,75.27083,#8ba6b3
1100,51.13333,-2.71667,#406e46
1100,51.26667,-1.08333,#546b57
1100,35.56667,-79.83333,#243d27
1100,46.08333,5.33333,#24412b
1100,27.28333,79.05,#898776
1100,47.55,22.025,#6e7561
1100,33.88333,35.5,#948c89
1100,29.8,-98.8,#2a402b
1100,33.75,-100.93333,#8b8774
1100,-11.5,33.5,#6a7464
1100,34.8,111.7,#7e715f
1100,-30.31667,129.73333,#a98259
1100,28.58883,13.334,#bc936c
1100,18.72745,54.38548,#dbbf9b
1099,-71.5,35.66667,#e5e3df
1097.72,18.34725,53.7477,#cfb39b
1097.3,-85.66667,175,#0
1095,18.67917,54.58783,#d7ab97
1094.6,-84.21667,160.5,#e5e3df
1092.4,-86.52673,-123.68588,#0
1091.6,-71.83333,35.51944,#e5e3df
1091,27.16667,-9.5,#be9b76
1088,31.11667,-5.18333,#9f8f7f
1088,18.895667,54.343556,#e9d8c8
1087,-71.5,35.66667,#e5e3df
1086,-85.16247,-94.56929,#0
1082,27.81433,15.9145,#c09f7c
1081.8,20.42087,57.35927,#dbb794
1081.5,-86.71667,-141.5,#0
1080,28.673,13.16467,#bf9770
1080,27.90167,15.8635,#c3a27c
1079.28,-72,26,#5f6153
1079,-80.25,153.5,#e5e3df
1078,28.455,12.85083,#bb9171
1078,18.4015,54.32383,#e3cbb7
1075,-23.22911,-70.45575,#bba899
1074.6,18.663,54.71183,#d7ab8d
1074.3,19.84203,57.00747,#8e8a7f
1074,20.70923,55.42876,#c5cec0
1074,30.55383,57.78417,#af9588
1074,-30.56667,129.63333,#967b5f
1072,23.66667,-1.58333,#4b4c4c
1072,27.66667,4.23333,#d4bc97
1072,27.61667,3.86667,#d9bf9a
1071.86,-72,26,#5f6153
1071.19,-72,26,#5f6153
1070.75,19.73335,55.72442,#e7d3b2
1070.7,19.73335,55.724417,#e7d3b2
1070,33.43333,-101.75,#9c876c
1070,-83.25,-55,#e5e3df
1070,18.36667,54.23667,#c6ad9f
1069.5,20.63642,57.28727,#d0b28c
1066.2,19.60308,57.03332,#dab793
1066,27.78333,4.7,#d4ba92
1066,54.00883,22.005,#435b48
1065.9,-71.71389,35.99722,#bdc7d5
1064.3,19.7642,56.29888,#dbc39f
1064.1,19.8144,56.47422,#e3ccaa
1064.1,18.57433,54.14937,#d7b995
1064,-28.2,24.56667,#756757
1064,18.92633,54.41283,#eed7b5
1063,19.75667,54.93667,#dfb78f
1063,21.59067,1.52417,#8f6e5a
1062,34.7049,-114.34572,#a8a18f
1060.3,-79.68333,159.75,#e5e3df
1060,51.9,-1.11667,#596c55
1060,-30.16667,128.66667,#8f7457
1060,19.62167,55.40833,#e6d0a9
1059.8,-76.295,157.28833,#b5d3df
1059.7,19.27943,55.76672,#ead6b5
1058.7,-72.85833,161.13611,#e5e3df
1057,19.03612,54.88805,#e4cbb4
1056,18.315,54.14833,#cdb490
1056,24.6544,-0.56928,#d8ba94
1055.6,-84.21667,160.5,#e5e3df
1055,28.87683,12.42017,#c39b74
1055,26.99317,16.13933,#7a654a
1053,-71.5,35.66667,#e5e3df
1053,27.1895,16.0645,#a39080
1051.2,-76.82743,158.21117,#e5e3df
1050.8,-84.61702,162.23253,#e5e3df
1050,36.21667,-92.26667,#314e37
1050,43.7,-104.7,#675c46
1050,40.15,-103.16667,#958979
1050,-33.56667,136.65,#5a6055
1050,42.83333,120.66667,#6e6f66
1050,27.13017,16.23183,#b79879
1050,27.47883,16.30367,#b99c78
1050,19.1823,54.88755,#e2c2ab
1049.54,-72,26,#5f6153
1049,18.46253,54.65335,#c79e87
1048.9,-29.62833,126.32167,#a7835a
1048,21.32333,56.42167,#f6d6bc
1047,22.68333,90.65,#344c46
1046,-86.36667,-70,#0
1045.1,-71.80833,36.1375,#c0d3e3
1045,-76.71667,159.66667,#352f27
1045,-76.71667,159.66667,#352f27
1045,19.1175,54.82683,#dfbfab
1044,-71.5,35.66667,#e5e3df
1044,19.4225,56.70018,#e2bc9b
1042.7,19.84128,57.00953,#83877f
1041,-76.02353,155.79752,#e5e3df
1040,35.07833,136.93333,#797873
1040,19.5,55.5,#d6c2ae
1040,27.63917,15.881,#c7a782
1040,31.1325,25.04717,#d8af87
1040,18.688528,54.326528,#d4c2b3
1040,19.635,55.5825,#e4d3bc
1039.2,18.6031,54.17775,#dabc98
1039,25.38333,82.6,#989e90
1039,-23.08333,14.715,#cebfab
1035.8,20.79882,55.46208,#95a6a0
1035,37.61667,-99.1,#83856f
1033,19.03585,54.88523,#e3cbb3
1033,20.72777,57.18842,#c6a680
1032.5,-72,26,#5f6153
1032,27.68717,15.97717,#c3a07c
1031.7,20.59947,57.14294,#d6bb98
1031.4,20.38612,56.93883,#cdbaa9
1031,24.58025,-0.51863,#d6b792
1030,43.6,1.4,#6e8067
1030,27.33083,16.28317,#b99a7b
1030,26.96417,16.46917,#a18671
1030,18.77152,54.71638,#dfc39f
1029.2,-84,168,#e5e3df
1025,26.46667,-105.23333,#6f6c60
1025,27.19967,16.03567,#9f8979
1025,19.11067,54.81633,#dabca6
1024.9,20.7325,57.122,#c0a27e
1024.3,19.5815,56.44063,#dcc2a3
1024.01,-72,26,#5f6153
1024,19.11733,54.79683,#efcfad
1021.9,-85.63333,-68.7,#0
1020,32.16667,-95.1,#223a20
1020,27.58333,3.81667,#cbb59f
1016,28.54083,13.39917,#d5a978
1015.56,-72,26,#5f6153
1015,-71.5,35.66667,#e5e3df
1015,19.77022,55.594,#e4ccb3
1014,-85.66667,175,#0
1013,32.4,-97.08333,#6d6c55
1013,18.5745,54.59033,#cba592
1012,-72.78167,75.30278,#cad5da
1012,18.74517,54.38283,#e3c7a3
1012,24.81727,-0.43427,#cfb387
1010,27.14617,16.16367,#b19170
1010,28.47517,13.19633,#c2996d
1009.2,-76.71667,159.66667,#352f27
1009,27.46472,3.78167,#cbaf93
1008,27.81833,15.91533,#be9e7b
1007.5,-84,168,#e5e3df
1007.33,19.51185,56.98178,#d7b894
1006.33,-71.5,35.66667,#e5e3df
1006,27.04567,16.3795,#a48769
1006,18.85033,54.3845,#e8d1b1
1005,-24.20333,-68.805,#c3a893
1005,19.36033,55.6278,#e8d4b0
1004,44.86667,9.15,#2e4235
1002.3,20.8728,55.42773,#7a9189
1002,28.49033,13.3055,#d2a473
1001,56,22,#5b7363
1001,27.94867,15.90133,#c39f7a
1001,19.17117,56.15583,#b49f84
1001,19.18467,54.6725,#ebcba7
1001,35.3,-106.63333,#cbab8f
1000.2,-84,168,#e5e3df
1000,44.76667,11.28333,#646e59
1000,45.36667,1.86667,#6a7661
1000,51.93333,15.5,#485455
1000,51.91667,8.38333,#49544c
1000,10,-84.1,#757468
1000,29.53333,71.8,#7b846e
1000,26.8,82.53333,#898d79
1000,-19.96667,-69.63333,#716a62
1000,34.2,-86.48333,#3f4c34
1000,-33.75,18.56667,#646d50
1000,5.38333,16.38333,#587161
1000,-67.18333,142.38333,#e5e3df
1000,26.68333,-80.8,#445c3c
1000,34.8,127,#3a5340
1000,45.21667,62.08333,#aba48b
1000,36.2,-103.9,#8e8774
1000,36.33333,-105.05,#4f4f34
1000,25.91667,86.36667,#556151
1000,38.7,-90.23333,#293a24
1000,20.05,-1.68333,#c4a378
1000,33,-107.5,#938d81
1000,16.39806,-9.57028,#ada38d
1000,-24.75,15.36667,#948d7b
1000,-30.15,128.08333,#9d775b
1000,-30.8,-53.9,#4a6252
1000,41.76667,62.51667,#b3a589
1000,27.283333,74.416667,#7d7970
1000,34.72,137.305,#284034
1000,-85.66667,175,#0
1000,23.6,-5,#9ba890
1000,27.283333,75.45,#7a7766
1000,30.25,-4.41667,#aa8c6d
1000,27.4,4.35,#8b8378
1000,19.77455,56.72408,#cda989
1000,-28.9725,-63.341111,#969183
1000,18.68712,54.42,#e5c7a3
999.9,-85.66667,175,#0
998,27.23,-9.75667,#d4aa82
996,18.49333,54.13333,#dbb497
996,18.95167,54.28117,#e3d3bf
995,18.34867,54.214,#a3887c
992.5,38.80389,-120.90806,#78806e
992.45,-72,26,#5f6153
992,63.33333,148.16667,#3e4939
992,-32.95556,136.1375,#696756
992,27.63333,4.36667,#eae3d7
992,27.30033,16.17767,#bb9b78
991,21.32,56.41667,#efcfb5
990,27.10767,16.32383,#b59473
989,29.25067,11.25167,#c8a375
989,30.25,-4.41667,#aa8c6d
988.4,20.01812,56.42172,#b1aa9b
988,19.1046,54.80945,#d7b7a0
987,27.48333,3.8,#cbb398
986,29,2.75,#957f6e
986,18.6203,54.64283,#d6ad99
985.8,34.15,-103.22,#535445
985.2,19.78918,56.48023,#dbc4a3
985.16,-72,26,#5f6153
985,19.14217,54.78683,#e7caa7
984,18.52065,54.47985,#e0c39f
983,28.438,12.82933,#bf9778
983,40.801,-114.701,#e2dfd0
982.5,20.1469,55.70922,#e9d4b7
982,34.065,-103.40833,#78643f
982,27.83933,15.89183,#c3a17e
981.9,-76.29139,157.20861,#acd4e0
980,-37.36667,-59.33333,#505c4c
980,27.12067,16.084,#80746c
980,19.68578,56.62402,#a88f79
979.5,-82.5,155.5,#e5e3df
979.3,-84,168,#e5e3df
977.8,20.40702,56.65228,#e2c8a3
977,45.06667,7.66667,#56564a
974,25.42556,0.0975,#c7a780
973,26.75,68.41667,#bcaf94
973,19.05667,54.69833,#efcfb6
972,33.28333,-102.96667,#a27b52
972,28.388,13.20817,#d2ab79
971,-71.5,35.66667,#e5e3df
971,22.78333,4.15,#cfb792
970,38.625,-96.02278,#516044
969,18.27562,54.32182,#d3ac9b
968.8,-84,168,#e5e3df
968,9.91667,13.98333,#d9b9ab
968,28.5015,13.03233,#cba376
966,19.17863,54.89285,#e7c7ac
966,18.76272,54.27838,#dacbc3
966,34.37718,-102.11672,#646c5d
964.65,-72,26,#5f6153
964.19,20.5989,57.02047,#bda893
964,-30.21667,126.21667,#a38f70
963.6,20.5426,56.10683,#dbbb97
963.3,-76.71667,159.66667,#352f27
963,19.12657,54.80297,#edceaf
963,21.03692,57.28989,#caa888
962.5,-72,26,#5f6153
962.5,-85.66667,175,#0
962,27.53333,4,#d3bb9a
960,40.30583,-105.02325,#4c5541
959,33.67833,-102.315,#9b8061
958.2,-76.92062,156.8752,#e5e3df
958,44.41667,23.5,#6a6d62
958,18.81485,54.4282,#e0c6a1
957.99,-72,26,#5f6153
957.42,-72,26,#5f6153
957.1,-84.63053,162.50492,#e5e3df
957,27.30483,16.30017,#bb9b7c
956.8,20.58143,56.1299,#d9bb97
956,34.2,-101.5,#646452
956,27.51617,16.28333,#bc9f7b
955,27.49583,16.25833,#c0a17e
954,20.78533,57.26867,#edc7a3
953,34.16722,-102.13361,#988671
952.9,-71.5,35.66667,#e5e3df
952,21.02183,57.24667,#c5a785
952,18.741611,54.26175,#dac0b0
951.6,-76.71667,159.66667,#352f27
951.5,-76.84391,156.36709,#e5e3df
951,19.66278,55.56333,#cdbda5
950,55,35,#4d6155
950,41.43333,141.46667,#1b3840
950,39.5,140.2,#2d4631
950,-6.83333,29.5,#46553a
950,35.2,118.8,#717269
950,27.16667,-9.5,#be9b76
948.8,-86.71667,-141.5,#0
948.4,20.88187,55.43452,#818f83
948,18.68783,54.41217,#e2c39e
947.84,-72,26,#5f6153
946.75,-71.5,35.66667,#e5e3df
946,27.347,16.08833,#5f5347
946,18.32967,54.4805,#e2c39e
946,18.14167,54.08667,#debb9d
945.2,20.72306,57.12528,#c2a47e
945,41.25,1.66667,#535f4c
945,19.3415,54.72497,#ebcfb1
944,27.29867,16.16683,#bb9b78
942.1,19.93065,56.08387,#938e7f
942,-72.95488,160.47328,#bbbfcb
942,27.35817,16.43233,#b79774
942,19.80792,56.45603,#e2cead
941.7,-76.71667,159.66667,#352f27
941.6,-81.33333,152.83333,#e5e3df
941,27.66667,4.08333,#cdb694
941,27.53333,3.83333,#cdb39a
940,30.33333,-5.83333,#8d8178
939.27,-71.5,35.66667,#e5e3df
939,-71.5,35.66667,#e5e3df
938.8,-71.5,35.66667,#e5e3df
938,-71.5,35.66667,#e5e3df
936.8,33.78333,-103.57667,#816c50
936.8,18.508,53.98733,#d8b697
936,28.6035,13.30067,#bf976c
936,19.14333,54.65583,#efcead
935.9,-72.78222,75.30111,#afc0cb
935,21.875,49.71944,#bb9f7a
934.7,20.80265,55.46678,#a9b3a9
933.35,-72,26,#5f6153
933.2,-86.71667,-141.5,#0
933,26.88333,16.68817,#ab9782
933,26.7375,16.8995,#bca48c
932,28.663,13.46983,#dab183
932,27.1685,15.95833,#bd9c79
931.9,20.819,57.26367,#e3b795
931.8,-72,26,#5f6153
931,27.20983,16.4265,#be9c79
930,27.4345,16.12267,#7d6b59
930,19.05822,54.57192,#e5c9b1
929.4,34.26667,-103.38333,#857d6c
929.4,19.96573,56.44223,#bfb8a9
929.3,-72.89964,161.12836,#e5e3df
929.1,19.50875,56.64635,#b39a82
928,19.03333,54.62833,#e7cbb7
927,31.05,-99.46667,#3e4a36
927,-20.81,-49.38056,#827d72
926.5,-84.61017,162.15388,#e5e3df
926,27.33333,16.16667,#b1926f
926,19.64008,9.35545,#e2bd89
925,38.48417,-113.13639,#867e67
923,27.69222,3.32167,#c49e79
923,19.7842,56.47878,#dbc3a1
920.8,-84.21667,160.5,#e5e3df
920,-30.6,128.48333,#8b6a4b
920,27.58333,3.96667,#cfb794
920,28.9755,12.33967,#c1976f
916.75,-72,26,#5f6153
915.6,-79.68333,159.75,#e5e3df
914.24,-72,26,#5f6153
914.2,-86.71667,-141.5,#0
914.2,19.18835,55.3866,#ebd7b3
914,-29.58333,121.16667,#83584c
913.79,-71.5,35.66667,#e5e3df
913.1,19.40518,57.26818,#bfa07d
913,18.874,54.26817,#ddc4b0
913,21.75,-14,#bfab8f
912.5,-76.82851,158.22522,#e5e3df
911,19.0275,54.68083,#ebcfb7
