LEW 88195,L6,45.1,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=13948,-84.2769,161.35427,#e5e3df
EET 90300,L6,45.1,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=8709,-76.27953,156.46623,#e5e3df
EET 90724,L6,45.1,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=9133,-76.27269,156.43966,#e5e3df
EET 90965,L6,45.1,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=9374,-76.26804,156.43741,#e5e3df
EET 90016,CK5,45.1,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=8426,-76.29026,156.43482,#e5e3df
EET 90925,L6,45.1,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=9334,-76.2757,156.42476,#e5e3df
GRA 98130,L4,45.1,Found,1998,http://www.lpi.usra.edu/meteor/metbull.php?code=11121,-86.71667,-141.5,#0
GRV 053506,L6,45.08,Found,2006,http://www.lpi.usra.edu/meteor/metbull.php?code=50537,-72.77861,75.31861,#d4dcde
A-881053,H4,45.06,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3762,-72,26,#5f6153
Y-791364,H5,45.04,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=26713,-71.5,35.66667,#e5e3df
Y-74654,L6,45.02,Found,1974,http://www.lpi.usra.edu/meteor/metbull.php?code=25032,-71.5,35.66667,#e5e3df
Y-793495,CR2,45.01,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=28844,-71.5,35.66667,#e5e3df
ALHA77092,H5,45,Found,1977,http://www.lpi.usra.edu/meteor/metbull.php?code=1405,-76.71667,159.66667,#352f27
EET 90395,L6,45,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=8804,-76.26609,156.40925,#e5e3df
GSS 006,L6,45,Found,1995,http://www.lpi.usra.edu/meteor/metbull.php?code=11186,26.76556,26.32361,#e6c28e
MET 96535,H6,45,Found,1996,http://www.lpi.usra.edu/meteor/metbull.php?code=16594,-79.68333,159.75,#e5e3df
DaG 707,L6,45,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=6254,26.96667,16.4,#9d8571
MET 00992,H6,45,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=16226,-79.68333,159.75,#e5e3df
HaH 305,H4/5,45,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=11788,28.64517,13.10217,#c19771
Beyneu,H6,45,Found,2001,http://www.lpi.usra.edu/meteor/metbull.php?code=30444,45.4633,55.23497,#b7a684
MET 01095,LL6,45,Found,2001,http://www.lpi.usra.edu/meteor/metbull.php?code=16328,-79.68333,159.75,#e5e3df
Dho 953,H4,45,Found,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=30533,19.135,54.565,#dcbca5
Greener Reservoir,H4,45,Found,2004,http://www.lpi.usra.edu/meteor/metbull.php?code=30666,39.49133,-112.942,#7b7561
UAE 024,L6,45,Found,2009,http://www.lpi.usra.edu/meteor/metbull.php?code=51046,22.89314,55.17828,#d0bca3
El M?dano 033,H5,45,Found,2010,http://www.lpi.usra.edu/meteor/metbull.php?code=54501,-24.85,-70.53333,#828991
El M?dano 084,H5,45,Found,2011,http://www.lpi.usra.edu/meteor/metbull.php?code=56596,-24.85,-70.53333,#828991
El M?dano 152,H4,45,Found,2011,http://www.lpi.usra.edu/meteor/metbull.php?code=56716,-24.85,-70.53333,#828991
JaH 765,H4,45,Found,,http://www.lpi.usra.edu/meteor/metbull.php?code=56495,19.80333,56.46917,#e2cead
A-881374,H3.6,44.95,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=4083,-72,26,#5f6153
MET 00904,L5,44.95,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=16138,-79.68333,155.75,#68666b
Y-790418,H5,44.94,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=25767,-71.5,35.66667,#e5e3df
GRV 051874,L6,44.93,Found,2006,http://www.lpi.usra.edu/meteor/metbull.php?code=50320,-72.77944,75.32944,#c5d6db
GRV 051971,L6,44.91,Found,2006,http://www.lpi.usra.edu/meteor/metbull.php?code=50341,-72.78194,75.29944,#a8c3cb
LEW 86286,H5,44.9,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=13218,-84.28036,161.39621,#e5e3df
A-881733,H6,44.9,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=4442,-72,26,#5f6153
LEW 88001,CM2,44.9,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=13756,-84.27547,161.44985,#e5e3df
EET 96248,H5,44.9,Found,1996,http://www.lpi.usra.edu/meteor/metbull.php?code=9839,-76.18333,157.16667,#e5e3df
GRA 98115,L6,44.9,Found,1998,http://www.lpi.usra.edu/meteor/metbull.php?code=11107,-86.71667,-141.5,#0
MET 00960,H6,44.9,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=16194,-79.68333,159.75,#e5e3df
MET 01247,H5,44.9,Found,2001,http://www.lpi.usra.edu/meteor/metbull.php?code=16479,-79.68333,159.75,#e5e3df
GRV 051931,L5,44.85,Found,2006,http://www.lpi.usra.edu/meteor/metbull.php?code=50333,-72.77944,75.32389,#b1c9d2
MET 00741,LL6,44.84,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=15975,-79.68333,155.75,#68666b
A-880934,L5,44.83,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3643,-72,26,#5f6153
MET 00587,LL5,44.83,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=15821,-79.68333,155.75,#68666b
A-881231,H4,44.82,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3940,-72,26,#5f6153
PCA 02024,LL5,44.82,Found,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=18206,-85.63333,-68.7,#0
GRV 052293,L4,44.82,Found,2006,http://www.lpi.usra.edu/meteor/metbull.php?code=50389,-72.77944,75.31611,#ccd4d7
Y-8429,H4,44.81,Found,1984,http://www.lpi.usra.edu/meteor/metbull.php?code=29476,-71.5,35.66667,#e5e3df
GRV 052377,L5,44.81,Found,2006,http://www.lpi.usra.edu/meteor/metbull.php?code=50408,-72.78194,75.31472,#b5cacf
LEW 86249,H6,44.8,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=13182,-84.2538,161.37158,#e5e3df
EET 90244,L6,44.8,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=8653,-76.27708,156.50362,#e5e3df
EET 90633,L6,44.8,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=9042,-76.26889,156.4216,#e5e3df
QUE 99043,L6,44.8,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=21495,-84,168,#e5e3df
MET 00851,LL6,44.8,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=16085,-79.68333,159.75,#e5e3df
MET 00969,LL6,44.8,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=16203,-79.68333,159.75,#e5e3df
A-880845,LL6,44.71,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3554,-72,26,#5f6153
SaU 201,L6,44.71,Found,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=23374,21.06963,57.29123,#c7a78b
PCA 91108,L6,44.7,Found,1991,http://www.lpi.usra.edu/meteor/metbull.php?code=18399,-85.6558,-68.18839,#0
EET 92166,CR2,44.7,Found,1992,http://www.lpi.usra.edu/meteor/metbull.php?code=9567,-76.03313,156.03233,#e5e3df
MET 00796,L5,44.7,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=16030,-79.68333,155.75,#68666b
Dho 462,Lunar (anorth),44.7,Found,2001,http://www.lpi.usra.edu/meteor/metbull.php?code=30421,18.24667,54.00188,#e3bfab
Dho 1461,L~6,44.7,Found,2008,http://www.lpi.usra.edu/meteor/metbull.php?code=53785,19.01935,54.36903,#ebd3b1
A-881130,H4,44.69,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3839,-72,26,#5f6153
A-880768,H5,44.63,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3477,-72,26,#5f6153
ALH 82130,Ureilite,44.6,Found,1982,http://www.lpi.usra.edu/meteor/metbull.php?code=506,-77.04237,157.25116,#e5e3df
QUE 97172,LL5,44.6,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=20630,-84,168,#e5e3df
GRV 020225,H6,44.6,Found,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=49730,-72.99167,75.22222,#c1c7c9
MET 00797,LL6,44.57,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=16031,-79.68333,155.75,#68666b
Y-74417,L3.4,44.5,Found,1974,http://www.lpi.usra.edu/meteor/metbull.php?code=24795,-71.73472,35.77222,#e5e3df
ALHA77114,H5,44.5,Found,1977,http://www.lpi.usra.edu/meteor/metbull.php?code=1426,-76.71667,159.66667,#352f27
EET 96246,H5,44.5,Found,1996,http://www.lpi.usra.edu/meteor/metbull.php?code=9837,-76.18333,157.16667,#e5e3df
Dho 1053,H4/5,44.5,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=6858,18.93638,54.72413,#ecccb3
GRV 021794,L5,44.5,Found,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=46804,-72.77361,75.32306,#c3cbd1
GRV 022175,L6,44.46,Found,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=46872,-72.78167,75.30278,#cad5da
A-881776,H6,44.43,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=4485,-72,26,#5f6153
A-880286,Stone-uncl,44.41,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=2995,-72,26,#5f6153
EET 90358,L6,44.4,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=8767,-76.2723,156.42142,#e5e3df
DaG 978,C3-ung,44.4,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=6518,27.28067,16.40567,#bc9b75
Dho 804,H6,44.4,Found,2001,http://www.lpi.usra.edu/meteor/metbull.php?code=7550,19.06155,54.53462,#e4c8b0
El M?dano 044,L6,44.4,Found,2011,http://www.lpi.usra.edu/meteor/metbull.php?code=55699,-24.85,-70.53333,#828991
Y-791147,H5,44.35,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=26496,-71.5,35.66667,#e5e3df
A-881079,L3.8,44.34,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3788,-72,26,#5f6153
Y-74157,L6,44.31,Found,1974,http://www.lpi.usra.edu/meteor/metbull.php?code=24535,-71.5,35.66667,#e5e3df
A-880701,H4,44.31,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3410,-72,26,#5f6153
GRV 051536,H4,44.31,Found,2006,http://www.lpi.usra.edu/meteor/metbull.php?code=46440,-72.93528,75.32194,#b7bfc3
ALHA77247,H5,44.3,Found,1977,http://www.lpi.usra.edu/meteor/metbull.php?code=1558,-76.71667,159.66667,#352f27
ALHA78120,H4,44.3,Found,1978,http://www.lpi.usra.edu/meteor/metbull.php?code=1735,-76.71667,159.66667,#352f27
Y-793385,L6,44.3,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=28734,-71.5,35.66667,#e5e3df
RKPA80216,L4,44.3,Found,1980,http://www.lpi.usra.edu/meteor/metbull.php?code=22485,-76.21776,158.60617,#e5e3df
LEW 86119,H4,44.3,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=13058,-84.25711,161.38653,#e5e3df
LEW 87240,H5,44.3,Found,1987,http://www.lpi.usra.edu/meteor/metbull.php?code=13701,-84.27288,161.71293,#e5e3df
EET 87685,L5,44.3,Found,1987,http://www.lpi.usra.edu/meteor/metbull.php?code=8235,-76.18333,157.16667,#e5e3df
LEW 88775,H4,44.3,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=14512,-84.23556,161.44866,#e5e3df
EET 90063,L6,44.3,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=8473,-76.27927,156.42394,#e5e3df
QUE 97855,LL5,44.3,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=21309,-84,168,#e5e3df
DaG 750,L3,44.3,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=6297,28.24883,15.51833,#c39b6e
TIL 99002,Acapulcoite,44.3,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=23954,-85.1605,-94.57012,#0
A-880720,H5,44.29,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3429,-72,26,#5f6153
A-881867,L6,44.28,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=4576,-72,26,#5f6153
LAP 02416,LL5,44.25,Found,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=12683,-86.36667,-70,#0
A-880784,Ureilite,44.23,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3493,-72,26,#5f6153
GRV 021582,L5,44.22,Found,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=46766,-72.96306,75.22444,#90abb0
LEW 86327,H5,44.2,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=13259,-84.2739,161.68664,#e5e3df
EET 90758,L6,44.2,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=9167,-76.28479,156.46238,#e5e3df
EET 96127,L6,44.2,Found,1996,http://www.lpi.usra.edu/meteor/metbull.php?code=9719,-76.18333,157.16667,#e5e3df
DaG 822,H5,44.2,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=6369,26.97633,16.4675,#987d6b
PCA 01017,LL5,44.2,Found,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=31294,-85.69268,-68.97183,#0
A-880734,H4,44.19,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3443,-72,26,#5f6153
LAP 02276,LL5,44.16,Found,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=12543,-86.36667,-70,#0
GRV 051804,L5,44.15,Found,2006,http://www.lpi.usra.edu/meteor/metbull.php?code=50314,-72.77917,75.32361,#abbeca
A-881646,H4,44.12,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=4355,-72,26,#5f6153
Y-792004,H4,44.11,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=27353,-71.5,35.66667,#e5e3df
A-880887,H5,44.11,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3596,-72,26,#5f6153
ALHA77084,H5,44.1,Found,1977,http://www.lpi.usra.edu/meteor/metbull.php?code=1397,-76.71667,159.66667,#352f27
EET 83253,L6,44.1,Found,1983,http://www.lpi.usra.edu/meteor/metbull.php?code=7893,-76.28722,157.19333,#b3d8e8
ALH 84034,CM2,44.1,Found,1984,http://www.lpi.usra.edu/meteor/metbull.php?code=636,-77.03948,157.0721,#e5e3df
ALH 97107,H5,44.1,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=1295,-76.71667,159.66667,#352f27
FRO 01049,H3/4,44.1,Found,2001,http://www.lpi.usra.edu/meteor/metbull.php?code=10232,-72.98944,160.40611,#7a7176
Y-791784,H5,44.07,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=27133,-71.5,35.66667,#e5e3df
Y-790044,H5-6,44.02,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=25393,-71.5,35.66667,#e5e3df
Y-790789,LL6,44.01,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=26138,-71.5,35.66667,#e5e3df
A-880767,H4,44.01,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3476,-72,26,#5f6153
Nazareth (a),L6,44,Found,1938,http://www.lpi.usra.edu/meteor/metbull.php?code=16928,34.5,-102.25,#70684f
EET 83225,Ureilite,44,Found,1983,http://www.lpi.usra.edu/meteor/metbull.php?code=7867,-76.29222,157.26417,#b9d7e0
LEW 85363,L5,44,Found,1985,http://www.lpi.usra.edu/meteor/metbull.php?code=12833,-84.2706,161.39567,#e5e3df
LEW 88205,H5,44,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=13958,-84.25073,161.37956,#e5e3df
ALH 88023,L6,44,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=1067,-76.68052,159.32914,#7aa0a9
Hughes 008,L5,44,Found,1989,http://www.lpi.usra.edu/meteor/metbull.php?code=11932,-30.4,129.01667,#866b50
HaH 027,H4,44,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=11510,28.81667,12.96667,#bd936b
FRO 95012,H6,44,Found,1995,http://www.lpi.usra.edu/meteor/metbull.php?code=10697,-72.9625,160.43694,#9fabbc
DaG 166,H5,44,Found,1996,http://www.lpi.usra.edu/meteor/metbull.php?code=5714,27.16533,16.14483,#a68f7c
DaG 618,L6,44,Found,1998,http://www.lpi.usra.edu/meteor/metbull.php?code=6165,27.02917,16.22933,#af9270
Dho 097,H4,44,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=6796,18.73683,54.51133,#dfbaa6
DaG 888,H5/6,44,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=6435,27.16667,16.13333,#ab907d
Contis-Plage,H5,44,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=55768,44.08333,-1.31667,#485b47
Dho 652,H5/6,44,Found,2001,http://www.lpi.usra.edu/meteor/metbull.php?code=7409,19.10548,54.83808,#dfbfab
MET 01143,H6,44,Found,2001,http://www.lpi.usra.edu/meteor/metbull.php?code=16375,-79.68333,159.75,#e5e3df
TM 007,H5,44,Found,2001,http://www.lpi.usra.edu/meteor/metbull.php?code=24078,39.68518,-117.62105,#d9cfb0
Dho 1637,H5,44,Found,2004,http://www.lpi.usra.edu/meteor/metbull.php?code=55285,18.9665,54.28167,#e2cfbf
TIL 08001,L6,44,Found,2008,http://www.lpi.usra.edu/meteor/metbull.php?code=51019,-85.24067,-90.351,#0
TIL 08002,H5,44,Found,2008,http://www.lpi.usra.edu/meteor/metbull.php?code=51020,-85.239,-90.326,#0
Kurumi,Pseudometeorite,44,Fell,,http://www.lpi.usra.edu/meteor/metbull.php?code=12380,34.68333,135.11667,#3a4d38
Y-790171,H4,43.96,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=25520,-71.5,35.66667,#e5e3df
MET 00917,LL5,43.93,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=16151,-79.68333,155.75,#68666b
LEW 86505,L3.4,43.9,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=13435,-84.29543,161.3217,#e5e3df
LEW 87123,LL6,43.9,Found,1987,http://www.lpi.usra.edu/meteor/metbull.php?code=13593,-84.25356,161.40979,#e5e3df
EET 92130,L6,43.9,Found,1992,http://www.lpi.usra.edu/meteor/metbull.php?code=9532,-76.06999,155.87635,#e5e3df
QUE 94579,L6,43.9,Found,1994,http://www.lpi.usra.edu/meteor/metbull.php?code=20210,-84,168,#e5e3df
JaH 309,L6,43.9,Found,2005,http://www.lpi.usra.edu/meteor/metbull.php?code=35626,19.67332,55.70812,#8f857c
RaW 004,H4/5,43.83,Found,2006,http://www.lpi.usra.edu/meteor/metbull.php?code=45875,21.34823,58.4079,#c7af8b
GRV 050035,L5,43.82,Found,2006,http://www.lpi.usra.edu/meteor/metbull.php?code=50221,-72.99972,75.19417,#abbcc5
Y-791777,H6,43.81,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=27126,-71.5,35.66667,#e5e3df
ALHA81008,Eucrite-pmict,43.8,Found,1981,http://www.lpi.usra.edu/meteor/metbull.php?code=1968,-76.69444,159.39111,#6e9ca6
LEW 85440,Ureilite,43.8,Found,1985,http://www.lpi.usra.edu/meteor/metbull.php?code=12908,-84.28204,161.3576,#e5e3df
LEW 86295,H6,43.8,Found,1986,http://www.lpi.usra.edu/meteor/metbull.php?code=13227,-84.27048,161.40849,#e5e3df
LEW 88189,L6,43.8,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=13942,-84.28289,161.38572,#e5e3df
Silurian Dry Lake,LL6,43.8,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=23595,35.51752,-116.17607,#8a837a
Y-790176,Stone-uncl,43.75,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=25525,-71.5,35.66667,#e5e3df
EET 87702,L6,43.7,Found,1987,http://www.lpi.usra.edu/meteor/metbull.php?code=8252,-76.28297,156.45865,#e5e3df
PRE 95411,R3,43.7,Found,1995,http://www.lpi.usra.edu/meteor/metbull.php?code=16797,-86.56667,-165.11667,#0
QUE 97738,LL5,43.7,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=21194,-84,168,#e5e3df
GRA 98085,L6,43.7,Found,1998,http://www.lpi.usra.edu/meteor/metbull.php?code=11077,-86.71667,-141.5,#0
MET 01135,L5,43.7,Found,2001,http://www.lpi.usra.edu/meteor/metbull.php?code=16368,-79.68333,159.75,#e5e3df
GRV 021495,L5,43.7,Found,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=46744,-72.94667,75.30583,#9ab5c1
Y-74109,Diogenite,43.67,Found,1974,http://www.lpi.usra.edu/meteor/metbull.php?code=24487,-71.5,35.66667,#e5e3df
Y-791221,H4/5,43.66,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=26570,-71.5,35.66667,#e5e3df
Y-791965,H4,43.65,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=27314,-71.5,35.66667,#e5e3df
A-881412,L3.7,43.65,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=4121,-72,26,#5f6153
Y-793369,L3.5,43.63,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=28718,-71.5,35.66667,#e5e3df
EET 87700,L6,43.6,Found,1987,http://www.lpi.usra.edu/meteor/metbull.php?code=8250,-76.2739,156.49131,#e5e3df
LEW 88307,H6,43.6,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=14058,-84.28888,161.33265,#e5e3df
QUE 93726,H5,43.6,Found,1993,http://www.lpi.usra.edu/meteor/metbull.php?code=19811,-84,168,#e5e3df
GRO 95612,L6,43.6,Found,1995,http://www.lpi.usra.edu/meteor/metbull.php?code=11340,-85.66667,175,#0
QUE 97249,LL5,43.6,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=20707,-84,168,#e5e3df
QUE 97941,LL5,43.6,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=21395,-84,168,#e5e3df
QUE 99177,CR2,43.6,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=21628,-84,168,#e5e3df
JaH 122,L5,43.6,Found,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=34034,19.668383,55.740733,#9c958e
El M?dano 130,L6,43.6,Found,2011,http://www.lpi.usra.edu/meteor/metbull.php?code=56695,-24.85,-70.53333,#828991
Y-82189,EH-imp melt,43.59,Found,1982,http://www.lpi.usra.edu/meteor/metbull.php?code=29383,-71.5,35.66667,#e5e3df
A-881137,H6,43.59,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3846,-72,26,#5f6153
A-87174,H4,43.57,Found,1987,http://www.lpi.usra.edu/meteor/metbull.php?code=2531,-72,26,#5f6153
Y-793570,Eucrite-mmict,43.56,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=28919,-71.5,35.66667,#e5e3df
Y-82156,L6,43.51,Found,1982,http://www.lpi.usra.edu/meteor/metbull.php?code=29350,-71.5,35.66667,#e5e3df
A-881110,H5,43.5,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3819,-72,26,#5f6153
QUE 97171,LL5,43.5,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=20629,-84,168,#e5e3df
QUE 97334,LL5,43.5,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=20792,-84,168,#e5e3df
Y-792765,H4,43.49,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=28114,-71.5,35.66667,#e5e3df
Y-793211,L6,43.46,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=28560,-71.5,35.66667,#e5e3df
Y-792531,H4,43.41,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=27880,-71.5,35.66667,#e5e3df
Y-793587,H6,43.41,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=28936,-71.5,35.66667,#e5e3df
Truckton,H5,43.4,Found,1978,http://www.lpi.usra.edu/meteor/metbull.php?code=24055,38.58139,-104.07667,#7f755c
EET 90929,L6,43.4,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=9338,-76.27509,156.42969,#e5e3df
EET 90670,L6,43.4,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=9079,-76.27974,156.4235,#e5e3df
EET 90062,L6,43.4,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=8472,-76.279,156.42311,#e5e3df
GRO 95663,L6,43.4,Found,1995,http://www.lpi.usra.edu/meteor/metbull.php?code=11389,-85.66667,175,#0
QUE 97977,L6,43.4,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=21431,-84,168,#e5e3df
JaH 621,L6,43.4,Found,2009,http://www.lpi.usra.edu/meteor/metbull.php?code=51977,19.38518,55.3774,#e5d4b6
PCA 02052,H5,43.37,Found,2002,http://www.lpi.usra.edu/meteor/metbull.php?code=18234,-85.63333,-68.7,#0
Y-74089,H4,43.36,Found,1974,http://www.lpi.usra.edu/meteor/metbull.php?code=24467,-71.5,35.66667,#e5e3df
A-882006,H4,43.36,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=4715,-72,26,#5f6153
Y-792753,H5,43.34,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=28102,-71.5,35.66667,#e5e3df
A-880069,H5,43.31,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=2778,-72,26,#5f6153
QUE 97325,LL5,43.3,Found,1997,http://www.lpi.usra.edu/meteor/metbull.php?code=20783,-84,168,#e5e3df
QUE 99683,H5,43.3,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=22129,-84,168,#e5e3df
Lahmada 008,L6,43.3,Found,1999,http://www.lpi.usra.edu/meteor/metbull.php?code=12421,27.16667,-9.5,#be9b76
Dho 542,H4/5,43.3,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=7303,18.80833,54.47217,#dfc69e
MET 001040,L5,43.3,Found,2000,http://www.lpi.usra.edu/meteor/metbull.php?code=15536,-79.68333,159.75,#e5e3df
SaU 433,L~6,43.3,Found,2001,http://www.lpi.usra.edu/meteor/metbull.php?code=45925,21.06637,57.2648,#c7a583
MET 01167,LL6,43.3,Found,2001,http://www.lpi.usra.edu/meteor/metbull.php?code=16399,-79.68333,159.75,#e5e3df
GRV 022282,L6,43.3,Found,2003,http://www.lpi.usra.edu/meteor/metbull.php?code=46895,-72.77833,75.31389,#d1d9dd
Y-792780,LL4,43.29,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=28129,-71.5,35.66667,#e5e3df
A-880797,H5,43.29,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=3506,-72,26,#5f6153
Y-792938,H4,43.26,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=28287,-71.5,35.66667,#e5e3df
A-881419,Stone-uncl,43.26,Found,1988,http://www.lpi.usra.edu/meteor/metbull.php?code=4128,-72,26,#5f6153
Y-794064,H3.6,43.21,Found,1979,http://www.lpi.usra.edu/meteor/metbull.php?code=29018,-71.5,35.66667,#e5e3df
EET 90815,L6,43.2,Found,1990,http://www.lpi.usra.edu/meteor/metbull.php?code=9224,-76.28235,156.44806,#e5e3df
PCA 91186,L6,43.2,Found,1991,http://www.lpi.usra.edu/meteor/metbull.php?code=18477,-85.68193,-68.70424,#0
